player,team,opponent,action,xpos,ypos,evt_date,Preferred foot,game,one_touch,start_time,game_time,game_state,xG,xt_in_play,xt_set_pieces,pressure,facing_goal,pass_dist,xdest,ydest,xp,attack_type,xt_chain_value,xg_chain_value,set_piece,throw_in,next_player
Emma Lennartsson,Linköping,IFK Norrköping,Challenges (won),46,98,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.148,20,0,0,0,0,0,false,0,0,0,0,Open Play,"0,006",0,false,false,Svea Gun Monica Rehnberg
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),73,12,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.218,21,0,0,0,0,0,false,0,0,0,0,Throw In,-0,0,false,false,Carrie Jones
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),63,53,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.237,21,0,0,0,0,0,false,0,0,0,0,Open Play,"-0,002",0,false,false,Vesna Milivojević
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),43,14,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.249,21,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Dana Leskinen
Lilli Halttunen,Linköping,IFK Norrköping,Challenges (won),33,15,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.278,22,0,0,0,0,0,false,0,0,0,0,Open Play,"0,018",0,false,false,Elin Rombing
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),49,40,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.356,23,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Elsa Burvall
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Challenges (won),2,11,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.455,25,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Elin Rombing
Maria Catharina Olafsdottir Gros,Linköping,IFK Norrköping,Challenges (won),13,48,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.586,27,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),60,27,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.650,28,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Dana Leskinen
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Challenges (won),56,19,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.677,28,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),60,22,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.678,28,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Svea Gun Monica Rehnberg
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),39,17,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.881,32,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),58,28,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.898,32,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),57,37,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.900,32,0,0,0,0,0,false,0,0,0,0,Open Play,"0,012",0,false,false,Wilma Leidhammar
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),61,80,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.961,33,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vesna Milivojević
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),9,83,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,1.983,34,0,0,0,0,0,false,0,0,0,0,Counter Attack,"0,018",0,false,false,Dana Leskinen
Lilli Halttunen,Linköping,IFK Norrköping,Challenges (won),68,53,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.088,35,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Maya Aliyah Antoine
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),35,70,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.112,36,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vesna Milivojević
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),7,84,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.172,37,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),15,87,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.184,37,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vesna Milivojević
Lisa Bjork,Linköping,IFK Norrköping,Challenges (won),22,96,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.190,37,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Samantha Cary
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),24,41,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.197,37,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Wilma Leidhammar
Michelle De Jongh,Linköping,IFK Norrköping,Challenges (won),64,64,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.203,37,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Ebba Handfast
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),52,32,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.222,38,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Maria Catharina Olafsdottir Gros,Linköping,IFK Norrköping,Challenges (won),25,9,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.312,39,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Elin Rombing
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),27,95,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.356,40,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),35,75,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.414,41,0,0,0,0,0,false,0,0,0,0,Open Play,"0,003",0,false,false,Wilma Leidhammar
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),62,10,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.458,41,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),70,63,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.499,42,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Elsa Burvall
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Challenges (won),56,15,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.505,42,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vesna Milivojević
Lisa Bjork,Linköping,IFK Norrköping,Challenges (won),64,94,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.526,43,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Samantha Cary
Lilli Halttunen,Linköping,IFK Norrköping,Challenges (won),67,34,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.561,43,0,0,0,0,0,false,0,0,0,0,Open Play,"0,01",0,false,false,Maya Aliyah Antoine
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),25,83,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.762,47,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),2,45,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.884,49,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Svea Gun Monica Rehnberg
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),7,53,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.891,49,0,0,0,0,0,false,0,0,0,0,Open Play,"0,004",0,false,false,Elsa Burvall
Maria Catharina Olafsdottir Gros,Linköping,IFK Norrköping,Challenges (won),87,83,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.957,50,0,0,0,0,0,false,0,0,0,0,Counter Attack,"0,022",0,false,false,Ebba Handfast
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Challenges (won),36,43,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.061,52,0,0,0,0,0,false,0,0,0,0,Throw In,"0,007",0,false,false,Svea Gun Monica Rehnberg
Lilli Halttunen,Linköping,IFK Norrköping,Challenges (won),64,21,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.093,52,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Elsa Burvall
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Challenges (won),60,3,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.097,52,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Dana Leskinen
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),52,19,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.213,54,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Michelle De Jongh,Linköping,IFK Norrköping,Challenges (won),23,82,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.355,56,0,0,0,0,0,false,0,0,0,0,Open Play,"0,003",0,false,false,Vesna Milivojević
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),69,87,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.443,58,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vesna Milivojević
Emma Lennartsson,Linköping,IFK Norrköping,Challenges (won),61,90,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.455,58,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),59,73,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.460,58,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Dana Leskinen
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),33,67,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.616,61,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Carrie Jones
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),28,73,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.619,61,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Dana Leskinen
Maria Catharina Olafsdottir Gros,Linköping,IFK Norrköping,Challenges (won),7,71,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.635,61,0,0,0,0,0,false,0,0,0,0,Open Play,"0,013","0,12",false,false,Dana Leskinen
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),4,53,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.637,61,0,0,0,0,0,false,0,0,0,0,Open Play,"0,013","0,12",false,false,Dana Leskinen
Malin Brenn,Linköping,IFK Norrköping,Challenges (won),8,2,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.757,63,0,0,0,0,0,false,0,0,0,0,Open Play,"0,015",0,false,false,Elin Rombing
Lilli Halttunen,Linköping,IFK Norrköping,Challenges (won),30,1,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.780,64,0,0,0,0,0,false,0,0,0,0,Throw In,0,0,false,false,Dana Leskinen
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),38,8,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.919,66,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),65,22,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.991,67,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Carrie Jones
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),43,4,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.064,68,0,0,0,0,0,false,0,0,0,0,Throw In,"0,003",0,false,false,Elin Rombing
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),34,24,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.075,68,0,0,0,0,0,false,0,0,0,0,Open Play,"0,004",0,false,false,Jada Chiméne Conijnenberg
Lilli Halttunen,Linköping,IFK Norrköping,Challenges (won),41,25,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.077,68,0,0,0,0,0,false,0,0,0,0,Open Play,"0,004",0,false,false,Carrie Jones
Maria Catharina Olafsdottir Gros,Linköping,IFK Norrköping,Challenges (won),63,21,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.140,70,0,0,0,0,0,false,0,0,0,0,Open Play,"0,013",0,false,false,Elin Rombing
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),94,42,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.278,72,0,0,0,0,0,false,0,0,0,0,Open Play,"0,35","0,013",false,false,Elin Rombing
Michelle De Jongh,Linköping,IFK Norrköping,Challenges (won),71,40,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.312,72,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Elsa Burvall
Polly Gabrielle Doran,Linköping,IFK Norrköping,Challenges (won),34,45,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.502,76,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Polly Gabrielle Doran,Linköping,IFK Norrköping,Challenges (won),20,76,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.627,78,-1,0,0,0,0,false,0,0,0,0,Open Play,"0,01",0,false,false,Wilma Leidhammar
Emma Lennartsson,Linköping,IFK Norrköping,Challenges (won),11,46,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.825,81,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Alexandra Hellekant
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),40,81,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.855,81,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Alexandra Hellekant
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),26,94,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.865,82,0,0,0,0,0,false,0,0,0,0,Throw In,"0,018",0,false,false,Alexandra Hellekant
Emma Lennartsson,Linköping,IFK Norrköping,Challenges (won),25,81,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.883,82,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Jada Chiméne Conijnenberg
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),27,10,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,4.998,84,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Jada Chiméne Conijnenberg
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),3,82,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.021,84,0,0,0,0,0,false,0,0,0,0,Open Play,"-0,004",0,false,false,Alexandra Hellekant
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),61,66,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.067,85,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Maja Regnås Valcic
Vilma Koivisto,Linköping,IFK Norrköping,Challenges (won),39,49,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.153,86,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Carrie Jones
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),42,35,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.154,86,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Maja Regnås Valcic
Sara Eriksson,Linköping,IFK Norrköping,Challenges (won),55,9,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.312,89,0,0,0,0,0,false,0,0,0,0,Open Play,"-0,004",0,false,false,Vesna Milivojević
Maria Catharina Olafsdottir Gros,Linköping,IFK Norrköping,Challenges (won),50,6,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.389,90,0,0,0,0,0,false,0,0,0,0,Open Play,"-0,001",0,false,false,Elin Rombing
Emma Lennartsson,Linköping,IFK Norrköping,Challenges (won),28,83,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.440,91,0,0,0,0,0,false,0,0,0,0,Open Play,"0,001",0,false,false,Alexandra Hellekant
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),10,52,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.601,94,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Wilma Leidhammar
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Challenges (won),19,74,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.611,94,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Vesna Milivojević
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Right corners (inaccurate),96,97,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,462,8,0,0,0,0,0,false,0,96,51,"0,801",Corner,0,"0,008",false,false,Caroline DeLisle
Jonna Ann-Charlotte Andersson,Linköping,IFK Norrköping,Right corners (inaccurate),97,97,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.692,45,0,0,0,0,0,false,0,99,53,"0,801",Corner,0,0,false,false,Caroline DeLisle
Vesna Milivojević,IFK Norrköping,Linköping,Left corners (accurate),4,100,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.261,55,0,0,"0,347",0,0,false,0,7,52,"0,813",Corner,"0,347","0,176",false,false,Wilma Leidhammar
Elin Rombing,IFK Norrköping,Linköping,Right corners (inaccurate),1,3,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,2.845,48,0,0,0,0,0,false,0,2,49,"0,795",Corner,0,0,false,false,Cajsa Andersson Comparar
Vesna Milivojević,IFK Norrköping,Linköping,Set pieces crosses (accurate),27,91,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.330,56,0,0,"0,153",0,0,false,0,9,52,"0,933",Free Kick,"0,153",0,false,false,Ebba Handfast
Elin Rombing,IFK Norrköping,Linköping,Set pieces crosses (inaccurate),39,14,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,848,15,0,0,0,0,0,false,0,9,56,"0,792",Free Kick,0,"0,004",false,false,Emma Lennartsson
Elin Rombing,IFK Norrköping,Linköping,Set pieces crosses (inaccurate),42,8,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.515,92,0,0,0,0,0,false,0,9,39,"0,958",Free Kick,0,0,false,false,Cajsa Andersson Comparar
Lisa Bjork,Linköping,IFK Norrköping,Dribbles (Successful actions),71,66,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,508,9,0,0,0,0,0,false,0,0,0,0,Open Play,"0,009",0,false,false,Elsa Burvall
Michelle De Jongh,Linköping,IFK Norrköping,Dribbles (Successful actions),71,25,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,3.116,52,0,0,0,0,0,false,0,0,0,0,Open Play,0,0,false,false,Carrie Jones
Lilli Halttunen,Linköping,IFK Norrköping,Dribbles (Successful actions),69,35,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.210,87,0,0,0,0,0,false,0,0,0,0,Open Play,"0,012",0,false,false,Carrie Jones
